who,tick,start-x,start-y,end-x,end-y,total-distance,straight-line,efficiency
28,264,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
5,264,0,0,15.388048995228814,15.028833014022727,48,21.509483342073608,0.4481142362932002
18,264,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
8,264,0,0,15.251179941082452,14.788744507953043,30,21.24395099120658,0.708131699706886
31,264,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
25,264,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
8,271,0,0,15.251179941082452,14.788744507953043,30,21.24395099120658,0.708131699706886
25,271,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
5,271,0,0,15.388048995228814,15.028833014022727,49,21.509483342073608,0.4389690477974206
21,271,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
6,271,0,0,-14.947178642268408,-14.738350840356507,55,20.99135857578833,0.3816610650143333
31,271,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
13,271,0,0,-14.587363959985023,-14.96234810062352,75,20.896484105832307,0.2786197880777641
18,271,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
26,271,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
1,271,0,0,14.806073189853203,15.200162194431377,45,21.219442359315448,0.47154316354034326
28,271,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
2,271,0,0,-14.820168506497344,-15.293006974233915,62,21.295855391952276,0.3434815385798754
23,271,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
29,271,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
14,271,0,0,-14.72579550072279,-15.099907755869928,72,21.09161604441178,0.2929391117279414
4,271,0,0,-14.96154514509242,-15.414209194567375,76,21.48128669848536,0.2826485091905968
10,271,0,0,-15.169488526505475,-15.074285345810974,54,21.3856835486433,0.3960311768267278
9,271,0,0,-14.670004873329729,-14.645901171956794,63,20.729482968039587,0.32903941219110455
19,271,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
6,351,0,0,-14.947178642268408,-14.738350840356507,82,20.99135857578833,0.2559921777535162
28,351,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
13,351,0,0,-14.587363959985023,-14.96234810062352,90,20.896484105832307,0.23218315673147008
38,351,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
26,351,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
31,351,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
35,351,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
4,351,0,0,-14.96154514509242,-15.414209194567375,96,21.48128669848536,0.2237634031092225
21,351,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
37,351,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
18,351,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
1,351,0,0,14.806073189853203,15.200162194431377,61,21.219442359315448,0.34785971080844996
8,351,0,0,15.251179941082452,14.788744507953043,53,21.24395099120658,0.4008292639850298
2,351,0,0,-14.820168506497344,-15.293006974233915,72,21.295855391952276,0.2957757693326705
34,351,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
14,351,0,0,-14.72579550072279,-15.099907755869928,92,21.09161604441178,0.22925669613491065
23,351,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
10,351,0,0,-15.169488526505475,-15.074285345810974,76,21.3856835486433,0.2813905730084645
7,351,0,0,15.256349467672214,14.605035123340533,59,21.120209516805293,0.35796965282720833
9,351,0,0,-14.670004873329729,-14.645901171956794,74,20.729482968039587,0.2801281482167512
5,351,0,0,15.388048995228814,15.028833014022727,65,21.509483342073608,0.33091512833959397
25,351,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
19,351,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
29,351,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
1,386,0,0,14.806073189853203,15.200162194431377,67,21.219442359315448,0.31670809491515595
23,386,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
25,386,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
10,386,0,0,-15.169488526505475,-15.074285345810974,90,21.3856835486433,0.23761870609603666
9,386,0,0,-14.670004873329729,-14.645901171956794,79,20.729482968039587,0.26239851858277957
2,386,0,0,-14.820168506497344,-15.293006974233915,82,21.295855391952276,0.2597055535603936
18,386,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
19,386,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
28,386,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
29,386,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
6,386,0,0,-14.947178642268408,-14.738350840356507,88,20.99135857578833,0.23853816563395827
5,386,0,0,15.388048995228814,15.028833014022727,80,21.509483342073608,0.2688685417759201
37,386,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
34,386,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
4,386,0,0,-14.96154514509242,-15.414209194567375,102,21.48128669848536,0.21060084998515058
8,386,0,0,15.251179941082452,14.788744507953043,59,21.24395099120658,0.3600669659526539
13,386,0,0,-14.587363959985023,-14.96234810062352,96,20.896484105832307,0.2176717094357532
38,386,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
21,386,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
15,386,0,0,15.00559675223208,14.672222698032181,65,20.986711338159886,0.3228724821255367
26,386,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
31,386,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
14,386,0,0,-14.72579550072279,-15.099907755869928,102,21.09161604441178,0.20678054945501745
35,386,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
7,386,0,0,15.256349467672214,14.605035123340533,70,21.120209516805293,0.3017172788115042
21,390,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
1,390,0,0,14.806073189853203,15.200162194431377,67,21.219442359315448,0.31670809491515595
29,390,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
30,390,0,0,15.349279658216915,14.959947743736857,33,21.433628309772686,0.6495038881749299
6,390,0,0,-14.947178642268408,-14.738350840356507,88,20.99135857578833,0.23853816563395827
28,390,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
35,390,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
2,390,0,0,-14.820168506497344,-15.293006974233915,82,21.295855391952276,0.2597055535603936
23,390,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
15,390,0,0,15.00559675223208,14.672222698032181,66,20.986711338159886,0.3179804748206043
4,390,0,0,-14.96154514509242,-15.414209194567375,104,21.48128669848536,0.2065508336392823
19,390,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
31,390,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
5,390,0,0,15.388048995228814,15.028833014022727,82,21.509483342073608,0.2623107724643123
14,390,0,0,-14.72579550072279,-15.099907755869928,102,21.09161604441178,0.20678054945501745
37,390,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
26,390,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
25,390,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
9,390,0,0,-14.670004873329729,-14.645901171956794,80,20.729482968039587,0.2591185371004948
38,390,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
10,390,0,0,-15.169488526505475,-15.074285345810974,90,21.3856835486433,0.23761870609603666
34,390,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
13,390,0,0,-14.587363959985023,-14.96234810062352,97,20.896484105832307,0.2154276711941475
18,390,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
7,390,0,0,15.256349467672214,14.605035123340533,70,21.120209516805293,0.3017172788115042
8,390,0,0,15.251179941082452,14.788744507953043,59,21.24395099120658,0.3600669659526539
4,399,0,0,-14.96154514509242,-15.414209194567375,107,21.48128669848536,0.2007596887708912
26,399,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
6,399,0,0,-14.947178642268408,-14.738350840356507,91,20.99135857578833,0.23067427006360802
34,399,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
23,399,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
2,399,0,0,-14.820168506497344,-15.293006974233915,83,21.295855391952276,0.25657657098737685
35,399,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
29,399,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
28,399,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
10,399,0,0,-15.169488526505475,-15.074285345810974,94,21.3856835486433,0.22750727179407765
9,399,0,0,-14.670004873329729,-14.645901171956794,81,20.729482968039587,0.25591954281530355
19,399,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
41,399,0,0,-14.96154514509242,-15.414209194567375,104,21.48128669848536,0.2065508336392823
21,399,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
7,399,0,0,15.256349467672214,14.605035123340533,76,21.120209516805293,0.2778974936421749
1,399,0,0,14.806073189853203,15.200162194431377,72,21.219442359315448,0.29471447721271454
14,399,0,0,-14.72579550072279,-15.099907755869928,106,21.09161604441178,0.19897750985294133
25,399,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
24,399,0,0,-14.850396470847414,-14.806911189717228,45,20.97090590130838,0.46602013114018626
18,399,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
15,399,0,0,15.00559675223208,14.672222698032181,70,20.986711338159886,0.29981016197371263
30,399,0,0,15.349279658216915,14.959947743736857,37,21.433628309772686,0.579287251615478
38,399,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
5,399,0,0,15.388048995228814,15.028833014022727,85,21.509483342073608,0.25305274520086596
37,399,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
31,399,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
13,399,0,0,-14.587363959985023,-14.96234810062352,100,20.896484105832307,0.20896484105832308
8,399,0,0,15.251179941082452,14.788744507953043,62,21.24395099120658,0.3426443708259126
38,435,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
44,435,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
6,435,0,0,-14.947178642268408,-14.738350840356507,108,20.99135857578833,0.19436443125729935
7,435,0,0,15.256349467672214,14.605035123340533,84,21.120209516805293,0.2514310656762535
2,435,0,0,-14.820168506497344,-15.293006974233915,91,21.295855391952276,0.23402038892255247
41,435,0,0,-14.96154514509242,-15.414209194567375,104,21.48128669848536,0.2065508336392823
15,435,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
10,435,0,0,-15.169488526505475,-15.074285345810974,109,21.3856835486433,0.19619893163892935
13,435,0,0,-14.587363959985023,-14.96234810062352,110,20.896484105832307,0.18996803732574824
31,435,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
35,435,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
8,435,0,0,15.251179941082452,14.788744507953043,72,21.24395099120658,0.2950548748778692
18,435,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
19,435,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
28,435,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
17,435,0,0,-14.64753830676549,-14.647285209649068,79,20.71456836289298,0.2622097261125694
26,435,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
1,435,0,0,14.806073189853203,15.200162194431377,77,21.219442359315448,0.2755771734976032
29,435,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
25,435,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
9,435,0,0,-14.670004873329729,-14.645901171956794,88,20.729482968039587,0.23556230645499532
30,435,0,0,15.349279658216915,14.959947743736857,45,21.433628309772686,0.47630285132828193
24,435,0,0,-14.850396470847414,-14.806911189717228,57,20.97090590130838,0.36791062984751544
5,435,0,0,15.388048995228814,15.028833014022727,96,21.509483342073608,0.2240571181466001
14,435,0,0,-14.72579550072279,-15.099907755869928,115,21.09161604441178,0.1834053569079285
21,435,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
23,435,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
37,435,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
34,435,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
4,435,0,0,-14.96154514509242,-15.414209194567375,113,21.48128669848536,0.19009988228748106
34,463,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
39,463,0,0,-14.726306550342443,-15.15499467914492,25,21.131445013050328,0.8452578005220132
35,463,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
10,463,0,0,-15.169488526505475,-15.074285345810974,121,21.3856835486433,0.17674118635242397
31,463,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
15,463,0,0,15.00559675223208,14.672222698032181,75,20.986711338159886,0.2798228178421318
1,463,0,0,14.806073189853203,15.200162194431377,85,21.219442359315448,0.2496404983448876
14,463,0,0,-14.72579550072279,-15.099907755869928,129,21.09161604441178,0.16350089956908356
46,463,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
29,463,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
2,463,0,0,-14.820168506497344,-15.293006974233915,103,21.295855391952276,0.20675587759176967
17,463,0,0,-14.64753830676549,-14.647285209649068,85,20.71456836289298,0.24370080426932916
21,463,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
44,463,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
4,463,0,0,-14.96154514509242,-15.414209194567375,121,21.48128669848536,0.17753129502880463
18,463,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
28,463,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
30,463,0,0,15.349279658216915,14.959947743736857,53,21.433628309772686,0.4044080813164658
38,463,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
19,463,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
41,463,0,0,-14.96154514509242,-15.414209194567375,104,21.48128669848536,0.2065508336392823
7,463,0,0,15.256349467672214,14.605035123340533,91,21.120209516805293,0.23209021447038783
23,463,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
25,463,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
5,463,0,0,15.388048995228814,15.028833014022727,114,21.509483342073608,0.1886796784392422
8,463,0,0,15.251179941082452,14.788744507953043,80,21.24395099120658,0.26554938739008227
37,463,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
24,463,0,0,-14.850396470847414,-14.806911189717228,68,20.97090590130838,0.3083956750192409
9,463,0,0,-14.670004873329729,-14.645901171956794,99,20.729482968039587,0.20938871684888472
6,463,0,0,-14.947178642268408,-14.738350840356507,119,20.99135857578833,0.176397971225112
13,463,0,0,-14.587363959985023,-14.96234810062352,116,20.896484105832307,0.18014210436062333
26,463,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
25,479,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
31,479,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
46,479,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
6,479,0,0,-14.947178642268408,-14.738350840356507,120,20.99135857578833,0.1749279881315694
37,479,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
10,479,0,0,-15.169488526505475,-15.074285345810974,123,21.3856835486433,0.17386734592392927
18,479,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
14,479,0,0,-14.72579550072279,-15.099907755869928,134,21.09161604441178,0.15740011973441626
2,479,0,0,-14.820168506497344,-15.293006974233915,105,21.295855391952276,0.20281767039954549
29,479,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
33,479,0,0,14.826250833284682,15.408928146314961,42,21.383469793038085,0.5091302331675734
13,479,0,0,-14.587363959985023,-14.96234810062352,122,20.896484105832307,0.17128265660518285
8,479,0,0,15.251179941082452,14.788744507953043,82,21.24395099120658,0.2590725730634949
44,479,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
23,479,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
24,479,0,0,-14.850396470847414,-14.806911189717228,69,20.97090590130838,0.3039261724827302
7,479,0,0,15.256349467672214,14.605035123340533,92,21.120209516805293,0.22956749474788363
38,479,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
4,479,0,0,-14.96154514509242,-15.414209194567375,122,21.48128669848536,0.1760761204793882
34,479,0,0,-14.670004873329729,-14.645901171956794,67,20.729482968039587,0.3093952681796953
19,479,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
5,479,0,0,15.388048995228814,15.028833014022727,116,21.509483342073608,0.18542658053511732
1,479,0,0,14.806073189853203,15.200162194431377,92,21.219442359315448,0.23064611260125487
41,479,0,0,-14.96154514509242,-15.414209194567375,104,21.48128669848536,0.2065508336392823
21,479,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
17,479,0,0,-14.64753830676549,-14.647285209649068,88,20.71456836289298,0.23539282230560205
9,479,0,0,-14.670004873329729,-14.645901171956794,103,20.729482968039587,0.2012571161945591
28,479,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
15,479,0,0,15.00559675223208,14.672222698032181,83,20.986711338159886,0.25285194383325166
26,479,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
39,479,0,0,-14.726306550342443,-15.15499467914492,26,21.131445013050328,0.8127478851173203
35,479,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
30,479,0,0,15.349279658216915,14.959947743736857,60,21.433628309772686,0.35722713849621146
41,494,0,0,-14.96154514509242,-15.414209194567375,104,21.48128669848536,0.2065508336392823
19,494,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
38,494,0,0,-14.72579550072279,-15.099907755869928,91,21.09161604441178,0.23177600048804153
18,494,0,0,-14.96154514509242,-15.414209194567375,28,21.48128669848536,0.7671888106601914
37,494,0,0,-14.96154514509242,-15.414209194567375,91,21.48128669848536,0.2360580955877512
6,494,0,0,-14.947178642268408,-14.738350840356507,123,20.99135857578833,0.17066145183567746
33,494,0,0,14.826250833284682,15.408928146314961,48,21.383469793038085,0.44548895402162675
30,494,0,0,15.349279658216915,14.959947743736857,65,21.433628309772686,0.3297481278426567
39,494,0,0,-14.726306550342443,-15.15499467914492,32,21.131445013050328,0.6603576566578228
9,494,0,0,-14.670004873329729,-14.645901171956794,106,20.729482968039587,0.19556116007584518
44,494,0,0,15.00559675223208,14.672222698032181,71,20.986711338159886,0.29558748363605475
26,494,0,0,-14.820168506497344,-15.293006974233915,41,21.295855391952276,0.5194111071207872
31,494,0,0,-14.820168506497344,-15.293006974233915,58,21.295855391952276,0.3671699205509013
42,494,0,0,14.966062280444755,15.12585264909984,33,21.278497093179112,0.6448029422175489
29,494,0,0,15.251179941082452,14.788744507953043,27,21.24395099120658,0.7868129996743178
14,494,0,0,-14.72579550072279,-15.099907755869928,140,21.09161604441178,0.150654400317227
7,494,0,0,15.256349467672214,14.605035123340533,93,21.120209516805293,0.2270990270624225
35,494,0,0,14.806073189853203,15.200162194431377,56,21.219442359315448,0.3789186135592044
24,494,0,0,-14.850396470847414,-14.806911189717228,71,20.97090590130838,0.2953648718494138
1,494,0,0,14.806073189853203,15.200162194431377,95,21.219442359315448,0.22336255115068893
